Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term(months),Default_Status(Yes/No)
CUST03119,33,44080,400658,668,72,Yes
CUST03120,44,110065,398662,371,120,Yes
CUST03121,43,162897,37584,837,84,No
CUST03122,43,60628,292360,391,48,Yes
CUST03123,46,61696,65423,567,48,Yes
CUST03124,59,199181,297387,324,12,No
CUST03125,62,79118,255973,343,12,Yes
CUST03126,32,80991,85022,440,180,Yes
CUST03127,42,186285,356410,705,12,No
CUST03128,36,149034,17327,724,180,Yes
CUST03129,30,174578,23877,513,48,No
CUST03130,18,111588,372958,382,240,Yes
CUST03131,41,153470,476114,468,84,Yes
CUST03132,31,59912,286138,307,360,Yes
CUST03133,65,183261,152543,572,180,Yes
CUST03134,42,61907,442687,506,240,Yes
CUST03135,34,107683,107641,634,60,No
CUST03136,59,94811,241794,329,120,Yes
CUST03137,56,190762,357240,824,84,No
CUST03138,25,30920,208136,409,48,Yes
CUST03139,30,169476,390720,605,360,No
CUST03140,55,99526,194235,774,12,No
CUST03141,32,168595,471724,558,48,Yes
CUST03142,50,26242,167477,312,48,Yes
CUST03143,29,107538,113188,811,84,No
CUST03144,47,122433,320523,469,120,Yes
CUST03145,48,167018,317863,592,360,No
CUST03146,33,40361,328155,409,12,Yes
CUST03147,19,182339,31229,311,60,No
CUST03148,37,136669,204974,463,24,Yes
CUST03149,31,189285,105026,733,72,Yes
CUST03150,44,191344,16741,604,12,No
CUST03151,37,57182,142743,767,48,No
CUST03152,58,198737,420635,331,120,Yes
CUST03153,29,23760,64027,388,48,Yes
CUST03154,47,171985,369337,579,60,Yes
CUST03155,19,167647,256514,364,36,Yes
CUST03156,43,197738,202879,330,12,Yes
CUST03157,47,128114,96762,313,240,No
CUST03158,60,36517,408456,587,60,Yes
CUST03159,64,145611,111272,573,12,No
CUST03160,30,81556,366588,758,12,No
CUST03161,20,167642,442986,745,180,No
CUST03162,49,80691,380164,348,60,Yes
CUST03163,41,43177,318549,676,120,No
CUST03164,52,62964,200699,680,180,No
CUST03165,38,187592,186816,716,36,No
CUST03166,41,142548,187157,599,36,No
CUST03167,66,149633,359267,717,72,No
CUST03168,23,177850,137749,440,72,No
CUST03169,59,142304,241332,468,12,Yes
CUST03170,58,58024,318939,649,180,No
CUST03171,65,61793,451220,442,48,Yes
CUST03172,70,123900,47857,729,24,No
CUST03173,52,31004,277403,406,240,Yes
CUST03174,18,86772,494949,468,48,Yes
CUST03175,61,107791,261471,419,72,Yes
CUST03176,64,117864,292546,704,180,No
CUST03177,43,77428,307524,659,84,No
CUST03178,24,79195,340790,764,36,No
CUST03179,66,69369,380496,300,180,Yes
CUST03180,69,48259,264628,447,24,Yes
CUST03181,62,100361,131790,715,60,No
CUST03182,52,187313,55639,495,12,Yes
CUST03183,36,51739,113573,490,360,Yes
CUST03184,22,37569,137872,763,24,Yes
CUST03185,45,113720,351861,712,12,No
CUST03186,37,109959,208291,683,48,No
CUST03187,57,174583,487112,789,360,No
CUST03188,20,198026,262600,332,120,Yes
CUST03189,19,87051,372332,784,84,No
CUST03190,67,45691,226617,659,360,Yes
CUST03191,19,119606,25275,799,24,No
CUST03192,52,44130,48497,551,360,No
CUST03193,47,119575,397719,645,48,No
CUST03194,48,29002,174278,617,180,Yes
CUST03195,67,138279,118537,720,24,Yes
CUST03196,26,175563,457312,328,180,Yes
CUST03197,46,38114,268230,485,120,Yes
CUST03198,35,168124,208517,848,360,No
CUST03199,34,173527,66692,829,120,No
CUST03200,46,96910,452508,466,12,Yes
CUST03201,36,177580,178757,736,24,No
CUST03202,22,72198,257783,797,48,Yes
CUST03203,67,191408,479695,480,84,Yes
CUST03204,20,99240,100775,528,72,No
CUST03205,55,149329,124921,755,24,No
CUST03206,26,54602,393159,324,120,Yes
CUST03207,49,116121,421461,740,12,No
CUST03208,62,116544,337834,408,84,Yes
CUST03209,48,28791,151225,746,180,Yes
CUST03210,62,130691,40095,366,24,Yes
CUST03211,60,113753,253840,710,180,No
CUST03212,26,51722,17640,465,24,No
CUST03213,60,71515,238885,682,180,Yes
CUST03214,22,192035,102260,723,24,No
CUST03215,32,73070,82273,607,36,No
CUST03216,43,22934,199960,361,180,Yes
CUST03217,68,23189,64114,837,360,Yes
CUST03218,51,22321,164039,440,72,Yes
CUST03219,33,145931,425072,518,48,Yes
CUST03220,60,144455,255754,790,48,No
CUST03221,42,164974,337082,372,36,Yes
CUST03222,60,53280,454758,822,36,No
CUST03223,22,145223,274161,374,240,Yes
CUST03224,58,128398,445281,670,48,No
CUST03225,44,35642,399459,742,12,Yes
CUST03226,38,123449,19504,497,360,No
CUST03227,41,122439,240839,530,36,Yes
CUST03228,68,153574,470957,716,360,No
CUST03229,58,61231,131531,833,60,No
CUST03230,22,133440,319479,331,84,Yes
CUST03231,22,167242,49481,449,360,Yes
CUST03232,35,123092,152237,775,360,No
CUST03233,39,99559,443474,848,240,Yes
CUST03234,37,143184,273141,799,84,No
CUST03235,62,174549,369511,440,120,Yes
CUST03236,39,43851,367505,801,72,No
CUST03237,57,185508,37995,557,360,Yes
CUST03238,35,95745,316654,825,48,Yes
CUST03239,38,82761,301754,495,72,Yes
CUST03240,37,70291,437923,643,180,No
CUST03241,35,89182,318398,734,360,No
CUST03242,67,180708,471904,442,60,Yes
CUST03243,30,199825,194523,628,48,No
CUST03244,55,156344,95919,420,60,No
CUST03245,31,176796,419158,645,36,No
CUST03246,69,150273,201607,551,84,Yes
CUST03247,35,168947,245689,850,72,No
CUST03248,56,38887,137401,427,84,Yes
CUST03249,70,164358,211087,303,24,Yes
CUST03250,34,149775,243425,583,180,No
CUST03251,30,89651,31735,737,360,No
CUST03252,56,48332,254754,747,84,Yes
CUST03253,26,67475,69443,670,12,Yes
CUST03254,22,92707,61340,848,60,No
CUST03255,24,130956,112422,340,360,No
CUST03256,18,49211,182002,583,60,Yes
CUST03257,45,83092,125842,525,240,No
CUST03258,66,89923,491461,662,48,Yes
CUST03259,53,173123,171051,525,36,No
CUST03260,70,120472,111504,317,36,Yes
CUST03261,65,180991,146415,797,24,No
CUST03262,44,77926,131890,770,240,No
CUST03263,29,77761,151523,409,12,Yes
CUST03264,37,134083,308897,695,120,No
CUST03265,24,41495,219189,754,120,Yes
CUST03266,42,181232,398579,689,12,No
CUST03267,35,73773,467320,803,84,No
CUST03268,51,109728,173862,321,120,No
CUST03269,42,135917,323008,510,72,Yes
CUST03270,27,40278,320072,686,36,No
CUST03271,31,77128,169737,661,84,No
CUST03272,63,96199,476047,536,84,Yes
CUST03273,56,143132,17727,549,360,No
CUST03274,46,25735,208879,653,72,Yes
CUST03275,42,25372,262403,746,120,Yes
CUST03276,45,43451,234303,561,72,Yes
CUST03277,32,90548,197201,566,120,Yes
CUST03278,28,64182,119890,829,240,No
CUST03279,30,29514,204986,673,12,Yes
CUST03280,66,79920,52171,462,24,No
CUST03281,53,33124,136277,381,180,Yes
CUST03282,34,138777,83134,600,36,No
CUST03283,35,68764,125108,719,60,No
CUST03284,22,80769,462079,394,240,Yes
CUST03285,21,170106,348210,480,60,Yes
CUST03286,53,143272,498887,733,36,Yes
CUST03287,69,71219,320953,378,24,Yes
CUST03288,67,46610,146056,483,180,Yes
CUST03289,25,141251,295161,677,36,No
CUST03290,29,84394,417566,308,72,Yes
CUST03291,28,91391,274088,321,180,Yes
CUST03292,50,34902,211467,438,36,Yes
CUST03293,21,142963,86741,435,48,No
CUST03294,41,170435,415600,585,120,Yes
CUST03295,33,139260,96826,412,48,Yes
CUST03296,56,31081,40166,686,36,Yes
CUST03297,47,158646,423821,801,360,No
CUST03298,53,161942,385756,713,180,No
CUST03299,59,156224,190564,714,60,No
CUST03300,44,63750,268796,811,36,No
CUST03301,31,39245,319467,676,60,Yes
CUST03302,25,178438,479042,722,84,No
CUST03303,41,26258,169912,798,48,Yes
CUST03304,66,24205,118020,745,360,Yes
CUST03305,66,58579,240898,443,360,Yes
CUST03306,68,99160,212807,550,36,Yes
CUST03307,19,79525,478780,749,60,Yes
CUST03308,47,141950,199808,509,120,Yes
CUST03309,21,84321,81303,403,60,Yes
CUST03310,40,141920,481783,695,360,No
CUST03311,22,176824,159115,663,180,No
CUST03312,20,145687,40523,660,72,No
CUST03313,50,63501,10796,403,36,No
CUST03314,53,90676,36398,325,180,Yes
CUST03315,51,117325,17656,759,84,No
CUST03316,57,140662,186889,634,60,No
CUST03317,69,155527,312034,426,120,Yes
CUST03318,66,147799,232230,826,12,No
CUST03319,53,168465,270262,368,36,No
CUST03320,42,106547,351353,750,360,Yes
CUST03321,27,71467,53858,693,60,No
CUST03322,20,31537,163812,312,36,Yes
CUST03323,30,129674,303474,498,84,Yes
CUST03324,69,59753,228824,561,48,Yes
CUST03325,18,37361,90664,338,60,Yes
CUST03326,64,146527,417621,367,48,Yes
CUST03327,47,63412,489872,805,24,Yes
CUST03328,47,109846,328379,681,120,No
CUST03329,34,171268,297850,638,360,No
CUST03330,51,60789,355094,832,360,Yes
CUST03331,56,84303,123593,322,84,Yes
CUST03332,39,153388,162584,810,84,Yes
CUST03333,55,98732,425307,563,24,Yes
CUST03334,70,58789,295987,528,48,Yes
CUST03335,33,141725,479572,456,24,Yes
CUST03336,62,162136,270207,671,84,No
CUST03337,44,168523,178651,606,24,No
CUST03338,57,146136,491754,367,72,Yes
CUST03339,21,134196,217821,742,36,No
CUST03340,19,107499,496569,679,24,Yes
CUST03341,49,148938,491453,705,240,Yes
CUST03342,45,81633,155191,549,240,No
CUST03343,39,61731,318514,634,240,Yes
CUST03344,23,46387,48041,384,12,Yes
CUST03345,45,149144,475066,394,360,Yes
CUST03346,27,33463,6094,782,36,Yes
CUST03347,36,116145,360855,665,360,No
CUST03348,20,63311,473126,617,72,Yes
CUST03349,55,41586,25716,300,48,No
CUST03350,43,148544,61381,573,240,Yes
CUST03351,51,38791,441103,591,36,Yes
CUST03352,22,141198,322806,566,36,Yes
CUST03353,59,154975,55394,808,240,No
CUST03354,36,28397,211251,646,360,Yes
CUST03355,28,143905,429815,763,72,No
CUST03356,37,96979,347616,710,84,No
CUST03357,33,101087,354309,634,48,Yes
CUST03358,27,60689,24292,381,12,No
CUST03359,25,58713,61452,759,36,No
CUST03360,22,94049,408894,640,72,No
CUST03361,63,146247,233240,719,24,No
CUST03362,60,196066,294470,609,48,No
CUST03363,59,28869,195950,460,84,Yes
CUST03364,30,110462,39632,350,12,No
CUST03365,69,86107,209241,491,120,Yes
CUST03366,47,192577,213399,631,120,No
CUST03367,38,130716,350193,622,240,No
CUST03368,29,21950,460697,468,60,Yes
CUST03369,44,44436,260272,642,36,Yes
CUST03370,26,82920,273846,807,60,No
CUST03371,64,67320,224084,339,12,Yes
CUST03372,58,114562,377960,651,240,Yes
CUST03373,18,47419,258125,813,48,Yes
CUST03374,39,198351,350330,817,60,No
CUST03375,51,174792,326107,501,84,No
CUST03376,64,30335,243526,597,180,Yes
CUST03377,66,139652,28337,591,72,Yes
CUST03378,55,184375,420151,364,120,Yes
CUST03379,44,141515,484254,536,72,Yes
CUST03380,55,78431,240547,571,60,Yes
CUST03381,59,30147,433205,534,360,Yes
CUST03382,55,86621,211995,571,12,Yes
CUST03383,51,80088,26256,527,120,Yes
CUST03384,18,132724,30041,377,60,No
CUST03385,52,129249,13568,813,360,No
CUST03386,67,177350,352767,352,120,No
CUST03387,31,160008,351705,594,24,Yes
CUST03388,33,121980,298996,636,36,No
CUST03389,30,23725,364181,739,24,Yes
CUST03390,39,189566,133763,791,12,No
CUST03391,65,87683,93616,599,360,Yes
CUST03392,28,131791,112003,467,72,Yes
CUST03393,36,101131,289331,370,24,Yes
CUST03394,27,51834,452233,303,48,Yes
CUST03395,22,90792,98832,416,120,Yes
CUST03396,50,160140,248949,823,24,No
CUST03397,57,92954,416826,385,72,Yes
CUST03398,68,44125,190199,480,84,Yes
CUST03399,69,69623,290896,556,12,Yes
CUST03400,57,42655,38257,466,36,Yes
CUST03401,51,160197,106801,790,360,No
CUST03402,39,122046,420584,742,24,No
CUST03403,67,125502,116337,471,48,No
CUST03404,48,173709,397028,368,48,Yes
CUST03405,60,149597,297268,768,84,No
CUST03406,41,72196,476843,342,12,Yes
CUST03407,46,69304,6951,663,12,No
CUST03408,41,190057,182589,725,12,No
CUST03409,47,42341,75296,398,240,No
CUST03410,67,50538,315842,439,120,Yes
CUST03411,49,165119,294199,648,24,No
CUST03412,20,187268,171234,551,60,No
CUST03413,45,96926,25415,409,12,No
CUST03414,60,55892,369855,564,84,Yes
CUST03415,27,93575,183227,721,24,No
CUST03416,41,39690,266245,615,60,Yes
CUST03417,44,25959,18708,591,72,Yes
CUST03418,29,44399,460870,440,180,Yes
CUST03419,56,177167,451467,402,72,Yes
CUST03420,25,44944,143516,641,72,No
CUST03421,29,171102,116311,380,48,Yes
CUST03422,37,164233,400753,381,180,Yes
CUST03423,54,163147,160821,604,24,No
CUST03424,66,30679,168521,730,24,Yes
CUST03425,60,107363,146058,353,36,Yes
CUST03426,55,21051,61009,788,12,Yes
CUST03427,41,126427,289145,409,60,Yes
CUST03428,28,174888,497650,553,24,Yes
CUST03429,39,64139,102061,406,360,No
CUST03430,48,77256,387074,429,36,Yes
CUST03431,65,198899,272221,544,84,Yes
CUST03432,51,91647,307352,492,120,Yes
CUST03433,53,82367,36127,740,48,No
CUST03434,42,70455,437550,840,60,Yes
CUST03435,43,174866,220767,594,60,Yes
CUST03436,25,130159,138693,809,12,No
CUST03437,43,174858,105225,559,36,No
CUST03438,70,187987,309194,422,360,Yes
CUST03439,63,30539,126034,555,12,Yes
CUST03440,64,38926,363648,704,36,Yes
CUST03441,31,92495,64041,302,360,Yes
CUST03442,25,23607,221717,409,72,Yes
CUST03443,31,137197,80698,450,360,No
CUST03444,41,105226,220548,687,360,No
CUST03445,35,136237,352665,506,360,Yes
CUST03446,27,74206,209058,661,48,No
CUST03447,60,83640,261855,800,60,Yes
CUST03448,34,20801,232170,774,36,Yes
CUST03449,21,35621,397337,769,180,Yes
CUST03450,36,73435,221742,413,60,Yes
CUST03451,27,94303,151448,481,84,No
CUST03452,48,158829,39233,765,72,No
CUST03453,32,137792,110342,582,120,No
CUST03454,35,62063,256841,525,120,Yes
CUST03455,26,24494,414473,540,360,Yes
CUST03456,49,120815,119752,821,360,No
CUST03457,25,90169,383138,679,180,Yes
CUST03458,24,91253,456937,828,60,No
CUST03459,19,36506,302353,409,48,Yes
CUST03460,36,86086,429521,550,360,Yes
CUST03461,53,180850,306158,842,36,No
CUST03462,51,20883,83169,320,72,Yes
CUST03463,67,165194,225057,649,12,No
CUST03464,29,48433,389103,613,84,Yes
CUST03465,69,91287,312333,504,360,Yes
CUST03466,43,195593,446403,665,24,No
CUST03467,57,71450,471751,550,72,Yes
CUST03468,20,108119,192108,782,48,No
CUST03469,49,79658,230875,316,24,Yes
CUST03470,24,168153,474722,440,48,Yes
CUST03471,44,31502,112457,778,84,Yes
CUST03472,52,39032,58799,751,36,No
CUST03473,31,77270,199446,399,12,Yes
CUST03474,34,23066,486403,718,24,Yes
CUST03475,35,188563,313609,760,48,No
CUST03476,33,180372,67274,395,60,No
CUST03477,52,184916,496924,546,12,Yes
CUST03478,48,92635,288679,471,360,Yes
CUST03479,66,21666,490610,801,48,Yes
CUST03480,68,127953,470288,638,24,Yes
CUST03481,55,80117,489867,584,12,Yes
CUST03482,45,111477,495028,665,120,No
CUST03483,28,27051,392396,399,360,Yes
CUST03484,54,25599,354856,581,48,Yes
CUST03485,29,61144,127798,346,36,Yes
CUST03486,30,74806,108622,435,60,Yes
CUST03487,60,137825,123292,437,12,Yes
CUST03488,64,73520,197226,606,360,No
CUST03489,62,36585,442056,462,120,Yes
CUST03490,42,21998,94849,683,12,Yes
CUST03491,52,65900,363843,730,24,Yes
CUST03492,28,75518,43384,457,84,Yes
CUST03493,32,63565,144534,832,180,No
CUST03494,51,175106,476321,637,120,No
CUST03495,56,159682,351300,520,120,Yes
CUST03496,45,65124,325313,755,60,Yes
CUST03497,56,76137,490602,320,48,Yes
CUST03498,43,97472,201883,848,120,No
CUST03499,55,50237,422648,429,12,Yes
CUST03500,32,159865,454406,415,180,Yes
CUST03501,48,123443,481752,438,12,Yes
CUST03502,51,67131,287604,537,36,Yes
CUST03503,33,33305,271556,375,48,Yes
CUST03504,52,164776,48813,647,180,No
CUST03505,34,88456,179103,439,36,Yes
CUST03506,20,132124,262167,510,36,No
CUST03507,32,186788,51862,830,36,No
CUST03508,22,130656,382969,382,72,Yes
CUST03509,47,63157,362217,582,72,Yes
CUST03510,19,28678,406331,311,12,Yes
CUST03511,67,194294,367221,324,12,Yes
CUST03512,28,186996,312149,383,24,No
CUST03513,48,45758,235151,680,12,No
CUST03514,65,178563,18548,453,72,Yes
CUST03515,61,50187,421646,816,360,Yes
CUST03516,36,88368,88505,387,180,No
CUST03517,56,195149,307191,788,60,No
CUST03518,67,40081,83945,479,60,Yes
CUST03519,50,182963,418301,343,72,Yes
CUST03520,42,142912,26172,819,84,No
CUST03521,20,177079,30613,302,360,Yes
CUST03522,33,119063,186063,649,24,No
CUST03523,51,92110,282891,453,84,Yes
CUST03524,42,167587,69457,541,84,Yes
CUST03525,35,154134,124456,629,72,No
CUST03526,41,101297,435743,474,240,Yes
CUST03527,42,30976,294691,340,360,Yes
CUST03528,48,33903,218244,512,48,Yes
CUST03529,44,177837,453803,771,240,No
CUST03530,19,183682,413217,838,36,No
CUST03531,21,90204,425475,348,24,Yes
CUST03532,43,86273,442727,841,24,No
CUST03533,51,21303,142157,564,360,Yes
CUST03534,29,163517,253324,810,48,No
CUST03535,42,69200,281992,365,84,Yes
CUST03536,35,83498,86191,367,36,No
CUST03537,57,197708,159744,474,180,No
CUST03538,60,194844,388019,614,84,No
CUST03539,19,83626,466083,729,36,Yes
CUST03540,64,158496,230909,519,24,Yes
CUST03541,67,86020,48079,773,12,No
CUST03542,36,185578,209409,460,72,No
CUST03543,41,96182,459176,343,36,Yes
CUST03544,43,80051,383076,677,72,No
CUST03545,29,97026,105491,323,360,Yes
CUST03546,42,100669,220582,586,60,Yes
CUST03547,50,170918,432148,843,180,No
CUST03548,19,79209,388139,411,72,Yes
CUST03549,33,165775,370641,812,180,No
CUST03550,35,106914,385368,437,120,Yes
CUST03551,57,36129,358201,648,12,Yes
CUST03552,36,187531,35158,598,48,Yes
CUST03553,31,74771,406104,663,48,No
CUST03554,34,173910,170189,425,84,No
CUST03555,69,57071,427548,404,24,Yes
CUST03556,24,177248,243416,838,120,No
CUST03557,68,52447,290410,349,240,Yes
CUST03558,30,83201,316069,393,360,Yes
CUST03559,61,71901,263254,521,36,Yes
CUST03560,43,188828,174355,531,12,No
CUST03561,20,40143,48969,817,120,No
CUST03562,38,122063,54968,772,180,No
CUST03563,67,164847,382637,837,12,Yes
CUST03564,29,74710,435099,327,12,Yes
CUST03565,55,47982,180420,724,24,No
CUST03566,56,157329,489613,313,48,Yes
CUST03567,62,118904,180034,783,360,No
CUST03568,34,94356,436510,422,84,Yes
CUST03569,18,182806,361579,518,84,Yes
CUST03570,68,110647,75215,359,24,Yes
CUST03571,22,52289,461571,838,360,No
CUST03572,36,48535,287711,599,48,Yes
CUST03573,32,124071,282814,788,72,No
CUST03574,55,56514,401634,717,48,Yes
CUST03575,64,61334,498669,520,240,Yes
CUST03576,56,152606,82532,375,48,Yes
CUST03577,39,108524,224293,378,24,Yes
CUST03578,34,29563,369598,601,36,Yes
CUST03579,51,160536,218515,343,72,No
CUST03580,67,108471,129596,804,84,No
CUST03581,68,32152,277283,398,24,Yes
CUST03582,65,53760,228617,318,12,Yes
CUST03583,30,34519,277764,508,72,Yes
CUST03584,42,124288,468753,390,12,Yes
CUST03585,42,60368,364089,766,24,Yes
CUST03586,65,75798,57400,479,48,Yes
CUST03587,39,113269,32290,740,180,No
CUST03588,45,169957,62028,797,360,No
CUST03589,45,167160,342720,446,240,Yes
CUST03590,31,157492,440888,570,60,Yes
CUST03591,65,30575,65727,547,60,Yes
CUST03592,53,21299,421185,840,120,Yes
CUST03593,67,70874,184625,605,48,No
CUST03594,60,164254,391221,841,36,No
CUST03595,31,81275,343236,683,240,No
CUST03596,21,46863,354713,679,120,No
CUST03597,19,178775,436099,348,180,Yes
CUST03598,41,167970,309529,366,60,Yes
CUST03599,29,24134,379683,763,60,Yes
CUST03600,55,63411,216212,730,240,No
CUST03601,42,192168,160405,767,24,No
CUST03602,36,58058,285632,674,240,Yes
CUST03603,54,85064,82034,638,240,No
CUST03604,19,151186,470220,617,240,No
CUST03605,30,65907,471899,494,24,Yes
CUST03606,29,78465,159366,444,84,Yes
CUST03607,43,167826,298521,356,84,No
CUST03608,19,166252,252976,458,84,No
CUST03609,47,129498,472459,331,360,Yes
CUST03610,46,65590,397836,521,60,Yes
CUST03611,53,79797,277626,525,72,Yes
CUST03612,60,193681,320831,670,360,No
CUST03613,51,56312,349593,317,60,Yes
CUST03614,70,20805,475417,652,84,Yes
CUST03615,60,50881,79688,744,72,Yes
CUST03616,69,58598,217982,667,180,No
CUST03617,45,193255,144480,395,180,Yes
CUST03618,42,110365,218345,374,48,Yes
CUST03619,48,131661,56512,449,48,No
CUST03620,38,169817,181607,423,60,No
CUST03621,67,90004,214018,452,48,Yes
CUST03622,55,101459,450520,821,60,No
CUST03623,20,27721,441485,468,120,Yes
CUST03624,66,78650,5512,306,360,No
CUST03625,45,177389,209825,698,24,No
CUST03626,25,121498,269188,506,24,Yes
CUST03627,23,195194,106362,642,12,Yes
CUST03628,22,118354,281725,357,240,Yes
CUST03629,59,93202,46997,600,360,No
CUST03630,65,104251,33481,764,84,No
CUST03631,58,156788,107707,753,360,No
CUST03632,27,33185,387717,677,48,Yes
CUST03633,58,93347,146621,317,120,Yes
CUST03634,56,93793,209859,466,12,Yes
CUST03635,63,137709,469223,443,84,Yes
